Timestamp,MMSI,Latitude,Longitude,SOG,COG,Heading,Length,Width,Lat_change,Long_change,Ship_type
2019-10-28 13:39:00,36336,36.01322669,-73.37963905,12.92823239,51.67555697,49.00000000,231.00000000,39.00000000,0.00225986,0.00336296,Cargo
2019-10-28 13:40:00,36336,36.01544757,-73.37645630,12.90698727,51.96840242,49.00000000,231.00000000,39.00000000,0.00222088,0.00318275,Cargo
2019-10-28 13:41:00,36336,36.01763000,-73.37348000,12.90000000,51.00000000,49.00000000,231.00000000,39.00000000,0.00218243,0.00297630,Cargo
2019-10-28 13:42:00,36336,36.01977398,-73.37071015,12.90727058,48.77034972,49.00000000,231.00000000,39.00000000,0.00214398,0.00276985,Cargo
2019-10-28 13:43:00,36336,36.02199322,-73.36793344,12.93273399,45.88752874,49.00000000,231.00000000,39.00000000,0.00221924,0.00277671,Cargo
2019-10-28 13:44:00,36336,36.02497000,-73.36387000,13.00000000,46.00000000,49.00000000,231.00000000,39.00000000,0.00297678,0.00406344,Cargo
2019-10-28 13:45:00,36336,36.02862000,-73.35862000,13.10000000,49.00000000,49.00000000,231.00000000,39.00000000,0.00365000,0.00525000,Cargo
2019-10-28 13:46:00,36336,36.03175501,-73.35406440,13.15471242,50.59248473,49.00000000,231.00000000,39.00000000,0.00313501,0.00455560,Cargo
2019-10-28 13:47:00,36336,36.03417698,-73.35051670,13.15113367,50.06161352,49.00000000,231.00000000,39.00000000,0.00242198,0.00354770,Cargo
2019-10-28 13:48:00,36336,36.03615297,-73.34762064,13.12198808,48.74993555,49.00000000,231.00000000,39.00000000,0.00197599,0.00289605,Cargo
2019-10-28 13:49:00,36336,36.03795000,-73.34502000,13.10000000,48.00000000,49.00000000,231.00000000,39.00000000,0.00179703,0.00260064,Cargo
2019-10-28 13:50:00,36336,36.03956807,-73.34271477,13.08516943,47.81180686,49.00000000,231.00000000,39.00000000,0.00161807,0.00230523,Cargo
2019-10-28 13:51:00,36336,36.04115748,-73.34049710,13.08005406,48.06083971,49.00000000,231.00000000,39.00000000,0.00158941,0.00221766,Cargo
2019-10-28 13:52:00,36336,36.04362000,-73.33712000,13.10000000,48.00000000,49.00000000,231.00000000,39.00000000,0.00246252,0.00337710,Cargo
2019-10-28 13:53:00,36336,36.04710591,-73.33237562,13.14756495,47.50477131,49.00000000,231.00000000,39.00000000,0.00348591,0.00474438,Cargo
2019-10-28 13:54:00,36336,36.05020000,-73.32817000,13.20000000,47.00000000,49.00000000,231.00000000,39.00000000,0.00309409,0.00420562,Cargo
2019-10-28 13:55:00,36336,36.05148703,-73.32640918,13.23455626,46.91053243,49.00000000,231.00000000,39.00000000,0.00128703,0.00176082,Cargo
2019-10-28 13:56:00,36336,36.05310000,-73.32417000,13.20000000,47.00000000,49.00000000,231.00000000,39.00000000,0.00161297,0.00223918,Cargo
2019-10-28 13:57:00,36336,36.05670000,-73.31920000,13.10000000,47.00000000,49.00000000,231.00000000,39.00000000,0.00360000,0.00497000,Cargo
2019-10-28 13:58:00,36336,36.05963000,-73.31525000,13.20000000,47.00000000,49.00000000,231.00000000,39.00000000,0.00293000,0.00395000,Cargo
2019-10-28 13:59:00,36336,36.06210000,-73.31187000,13.20000000,48.00000000,49.00000000,231.00000000,39.00000000,0.00247000,0.00338000,Cargo
2019-10-28 14:00:00,36336,36.06295000,-73.31075000,13.20000000,47.00000000,49.00000000,231.00000000,39.00000000,0.00085000,0.00112000,Cargo
2019-10-28 14:01:00,36336,36.06628000,-73.30635000,13.20000000,47.00000000,49.00000000,231.00000000,39.00000000,0.00333000,0.00440000,Cargo
2019-10-28 14:02:00,36336,36.06922000,-73.30245000,13.30000000,47.00000000,49.00000000,231.00000000,39.00000000,0.00294000,0.00390000,Cargo
2019-10-28 14:03:00,36336,36.07212000,-73.29847000,13.20000000,48.00000000,49.00000000,231.00000000,39.00000000,0.00290000,0.00398000,Cargo
2019-10-28 14:04:00,36336,36.07497000,-73.29455000,13.10000000,46.00000000,49.00000000,231.00000000,39.00000000,0.00285000,0.00392000,Cargo
2019-10-28 14:05:00,36336,36.07641524,-73.29260807,13.06244956,46.26007410,49.00000000,231.00000000,39.00000000,0.00144524,0.00194193,Cargo
2019-10-28 14:06:00,36336,36.07825000,-73.29022000,13.10000000,47.00000000,49.00000000,231.00000000,39.00000000,0.00183476,0.00238807,Cargo
2019-10-28 14:07:00,36336,36.08202000,-73.28525000,13.20000000,46.00000000,49.00000000,231.00000000,39.00000000,0.00377000,0.00497000,Cargo
2019-10-28 14:08:00,36336,36.08487052,-73.28133609,13.22996160,46.78281642,49.00000000,231.00000000,39.00000000,0.00285052,0.00391391,Cargo
2019-10-28 14:09:00,36336,36.08692000,-73.27845000,13.20000000,48.00000000,49.00000000,231.00000000,39.00000000,0.00204948,0.00288609,Cargo
2019-10-28 14:10:00,36336,36.08876265,-73.27595715,13.14231171,47.71597777,49.00000000,231.00000000,39.00000000,0.00184265,0.00249285,Cargo
2019-10-28 14:11:00,36336,36.09050985,-73.27368297,13.07425727,46.30360353,49.00000000,231.00000000,39.00000000,0.00174721,0.00227418,Cargo
2019-10-28 14:12:00,36336,36.09283000,-73.27058000,13.10000000,46.00000000,49.00000000,231.00000000,39.00000000,0.00232015,0.00310297,Cargo
2019-10-28 14:13:00,36336,36.09568000,-73.26670000,13.20000000,47.00000000,49.00000000,231.00000000,39.00000000,0.00285000,0.00388000,Cargo
2019-10-28 14:14:00,36336,36.09813299,-73.26340096,13.15285462,48.23547764,49.00000000,231.00000000,39.00000000,0.00245299,0.00329904,Cargo
2019-10-28 14:15:00,36336,36.10087000,-73.25953000,13.10000000,49.00000000,49.00000000,231.00000000,39.00000000,0.00273701,0.00387096,Cargo
2019-10-28 14:16:00,36336,36.10437000,-73.25428000,13.20000000,49.00000000,49.00000000,231.00000000,39.00000000,0.00350000,0.00525000,Cargo
2019-10-28 14:17:00,36336,36.10649359,-73.25108344,13.33421814,49.64454695,49.00000000,231.00000000,39.00000000,0.00212359,0.00319656,Cargo
2019-10-28 14:18:00,36336,36.10793000,-73.24893000,13.40000000,50.00000000,49.00000000,231.00000000,39.00000000,0.00143641,0.00215344,Cargo
2019-10-28 14:19:00,36336,36.10972504,-73.24623727,13.31446393,48.89787340,49.00000000,231.00000000,39.00000000,0.00179504,0.00269273,Cargo
2019-10-28 14:20:00,36336,36.11193000,-73.24322000,13.30000000,47.00000000,49.00000000,231.00000000,39.00000000,0.00220496,0.00301727,Cargo
2019-10-28 14:21:00,36336,36.11459620,-73.24009294,13.57899829,44.96821266,49.00000000,231.00000000,39.00000000,0.00266620,0.00312706,Cargo
2019-10-28 14:22:00,36336,36.11743000,-73.23677000,13.90000000,44.00000000,49.00000000,231.00000000,39.00000000,0.00283380,0.00332294,Cargo
2019-10-28 14:23:00,36336,36.12013779,-73.23316509,14.01154633,45.29285066,49.00000000,231.00000000,39.00000000,0.00270779,0.00360491,Cargo
2019-10-28 14:24:00,36336,36.12280230,-73.22921939,13.94627364,48.32879332,49.00000000,231.00000000,39.00000000,0.00266451,0.00394570,Cargo
2019-10-28 14:25:00,36336,36.12592000,-73.22458000,13.90000000,50.00000000,49.00000000,231.00000000,39.00000000,0.00311770,0.00463939,Cargo
2019-10-28 14:26:00,36336,36.12943000,-73.21938000,13.90000000,50.00000000,49.00000000,231.00000000,39.00000000,0.00351000,0.00520000,Cargo
2019-10-28 14:27:00,36336,36.13247053,-73.21477069,13.91410299,49.59779708,49.00000000,231.00000000,39.00000000,0.00304053,0.00460931,Cargo
2019-10-28 14:28:00,36336,36.13480000,-73.21123000,13.90000000,49.00000000,49.00000000,231.00000000,39.00000000,0.00232947,0.00354069,Cargo
2019-10-28 14:29:00,36336,36.13632048,-73.20904397,13.82074384,48.20171689,49.00000000,231.00000000,39.00000000,0.00152048,0.00218603,Cargo
2019-10-28 14:30:00,36336,36.13800000,-73.20672000,13.80000000,48.00000000,49.00000000,231.00000000,39.00000000,0.00167952,0.00232397,Cargo
2019-10-28 14:31:00,36336,36.14065000,-73.20297000,13.90000000,49.00000000,49.00000000,231.00000000,39.00000000,0.00265000,0.00375000,Cargo
2019-10-28 14:32:00,36336,36.14333000,-73.19905000,13.80000000,50.00000000,49.00000000,231.00000000,39.00000000,0.00268000,0.00392000,Cargo
2019-10-28 14:33:00,36336,36.14587832,-73.19533842,13.72572661,50.50625330,49.00000000,231.00000000,39.00000000,0.00254832,0.00371158,Cargo
2019-10-28 14:34:00,36336,36.14829413,-73.19186425,13.72503993,50.46845237,49.00000000,231.00000000,39.00000000,0.00241580,0.00347417,Cargo
2019-10-28 14:35:00,36336,36.15059875,-73.18859203,13.78735995,49.96296825,49.00000000,231.00000000,39.00000000,0.00230462,0.00327222,Cargo
2019-10-28 14:36:00,36336,36.15292026,-73.18530910,13.84920665,49.44802711,49.00000000,231.00000000,39.00000000,0.00232151,0.00328293,Cargo
2019-10-28 14:37:00,36336,36.15528000,-73.18198000,13.90000000,49.00000000,49.00000000,231.00000000,39.00000000,0.00235974,0.00332910,Cargo
2019-10-28 14:38:00,36336,36.15767797,-73.17860474,13.93974002,48.61888691,49.00000000,231.00000000,39.00000000,0.00239797,0.00337526,Cargo
2019-10-28 14:39:00,36336,36.16011417,-73.17518331,13.96842670,48.30468784,49.00000000,231.00000000,39.00000000,0.00243620,0.00342143,Cargo
2019-10-28 14:40:00,36336,36.16258859,-73.17171572,13.98606004,48.05740278,49.00000000,231.00000000,39.00000000,0.00247443,0.00346759,Cargo
2019-10-28 14:41:00,36336,36.16510125,-73.16820197,13.99264005,47.87703175,49.00000000,231.00000000,39.00000000,0.00251266,0.00351375,Cargo
2019-10-28 14:42:00,36336,36.16765213,-73.16464205,13.98816672,47.76357474,49.00000000,231.00000000,39.00000000,0.00255089,0.00355992,Cargo
2019-10-28 14:43:00,36336,36.17024125,-73.16103597,13.97264005,47.71703175,49.00000000,231.00000000,39.00000000,0.00258911,0.00360608,Cargo
2019-10-28 14:44:00,36336,36.17286859,-73.15738372,13.94606004,47.73740278,49.00000000,231.00000000,39.00000000,0.00262734,0.00365225,Cargo
2019-10-28 14:45:00,36336,36.17553417,-73.15368531,13.90842670,47.82468784,49.00000000,231.00000000,39.00000000,0.00266557,0.00369841,Cargo
2019-10-28 14:46:00,36336,36.17823797,-73.14994074,13.85974002,47.97888691,49.00000000,231.00000000,39.00000000,0.00270380,0.00374457,Cargo
2019-10-28 14:47:00,36336,36.18098000,-73.14615000,13.80000000,48.20000000,49.00000000,231.00000000,39.00000000,0.00274203,0.00379074,Cargo
